,path,positive_labels
3399,content/train/bisping-00017-part3.wav,content
3400,content/train/bisping-00076-part29.wav,content
3401,content/train/bisping-00029-part10.wav,content
3402,content/train/bisping-00058-part2.wav,content
3403,content/train/bisping-00003-part5.wav,content
3404,content/train/bisping-00020-part59.wav,content
3405,content/train/bisping-00046-part9.wav,content
3406,content/train/bisping-00001-part24.wav,content
3407,content/train/bisping-00067-part133.wav,content
3408,content/train/bisping-00010-part4.wav,content
3409,content/train/bisping-00050-part17.wav,content
3410,content/train/bisping-00050-part7.wav,content
3411,content/train/bisping-00037-part12.wav,content
3412,content/train/bisping-00013-part7.wav,content
3413,content/train/bisping-00066-part71.wav,content
3414,content/train/bisping-00020-part6.wav,content
3415,content/train/bisping-00068-part54.wav,content
3416,content/train/bisping-00007-part103.wav,content
3417,content/train/bisping-00061-part31.wav,content
3418,content/train/bisping-00001-part75.wav,content
3419,content/train/bisping-00009-part34.wav,content
3420,content/train/bisping-00007-part51.wav,content
3421,content/train/bisping-00036-part81.wav,content
3422,content/train/bisping-00003-part55.wav,content
3423,content/train/bisping-00048-part21.wav,content
3424,content/train/bisping-00053-part10.wav,content
3425,content/train/bisping-00061-part26.wav,content
3426,content/train/bisping-00021-part68.wav,content
3427,content/train/bisping-00064-part6.wav,content
3428,content/train/bisping-00008-part12.wav,content
3429,content/train/bisping-00030-part32.wav,content
3430,content/train/bisping-00047-part56.wav,content
3431,content/train/bisping-00012-part83.wav,content
3432,content/train/bisping-00033-part8.wav,content
3433,content/train/bisping-00080-part47.wav,content
3434,content/train/bisping-00063-part29.wav,content
3435,content/train/bisping-00075-part58.wav,content
3436,content/train/bisping-00060-part20.wav,content
3437,content/train/bisping-00034-part6.wav,content
3438,content/train/bisping-00011-part154.wav,content
3439,content/train/bisping-00050-part38.wav,content
3440,content/train/bisping-00080-part43.wav,content
3441,content/train/bisping-00045-part44.wav,content
3442,content/train/bisping-00066-part51.wav,content
3443,content/train/bisping-00012-part2.wav,content
3444,content/train/bisping-00012-part38.wav,content
3445,content/train/bisping-00003-part25.wav,content
3446,content/train/bisping-00083-part19.wav,content
3447,content/train/bisping-00077-part32.wav,content
3448,content/train/bisping-00066-part57.wav,content
3449,content/train/bisping-00067-part118.wav,content
3450,content/train/bisping-00018-part44.wav,content
3451,content/train/bisping-00079-part51.wav,content
3452,content/train/bisping-00050-part62.wav,content
3453,content/train/bisping-00070-part48.wav,content
3454,content/train/bisping-00061-part61.wav,content
3455,content/train/bisping-00004-part55.wav,content
3456,content/train/bisping-00041-part12.wav,content
3457,content/train/bisping-00021-part60.wav,content
3458,content/train/bisping-00011-part66.wav,content
3459,content/train/bisping-00073-part47.wav,content
3460,content/train/bisping-00079-part17.wav,content
3461,content/train/bisping-00059-part46.wav,content
3462,content/train/bisping-00033-part38.wav,content
3463,content/train/bisping-00072-part19.wav,content
3464,content/train/bisping-00057-part44.wav,content
3465,content/train/bisping-00019-part29.wav,content
3466,content/train/bisping-00001-part18.wav,content
3467,content/train/bisping-00027-part22.wav,content
3468,content/train/bisping-00067-part37.wav,content
3469,content/train/bisping-00057-part22.wav,content
3470,content/train/bisping-00019-part116.wav,content
3471,content/train/bisping-00001-part26.wav,content
3472,content/train/bisping-00014-part28.wav,content
3473,content/train/bisping-00055-part137.wav,content
3474,content/train/bisping-00003-part69.wav,content
3475,content/train/bisping-00044-part57.wav,content
3476,content/train/bisping-00043-part53.wav,content
3477,content/train/bisping-00061-part48.wav,content
3478,content/train/bisping-00045-part43.wav,content
3479,content/train/bisping-00073-part39.wav,content
3480,content/train/bisping-00023-part11.wav,content
3481,content/train/bisping-00016-part11.wav,content
3482,content/train/bisping-00034-part17.wav,content
3483,content/train/bisping-00017-part49.wav,content
3484,content/train/bisping-00012-part15.wav,content
3485,content/train/bisping-00005-part5.wav,content
3486,content/train/bisping-00086-part1.wav,content
3487,content/train/bisping-00075-part18.wav,content
3488,content/train/bisping-00050-part57.wav,content
3489,content/train/bisping-00011-part118.wav,content
3490,content/train/bisping-00037-part21.wav,content
3491,content/train/bisping-00061-part44.wav,content
3492,content/train/bisping-00012-part79.wav,content
3493,content/train/bisping-00023-part2.wav,content
3494,content/train/bisping-00021-part51.wav,content
3495,content/train/bisping-00038-part16.wav,content
3496,content/train/bisping-00070-part4.wav,content
3497,content/train/bisping-00061-part95.wav,content
3498,content/train/bisping-00055-part93.wav,content
3499,content/train/bisping-00074-part33.wav,content
3500,content/train/bisping-00027-part21.wav,content
3501,content/train/bisping-00067-part11.wav,content
3502,content/train/bisping-00067-part41.wav,content
3503,content/train/bisping-00021-part23.wav,content
3504,content/train/bisping-00004-part26.wav,content
3505,content/train/bisping-00051-part12.wav,content
3506,content/train/bisping-00068-part128.wav,content
3507,content/train/bisping-00021-part76.wav,content
3508,content/train/bisping-00075-part14.wav,content
3509,content/train/bisping-00082-part53.wav,content
3510,content/train/bisping-00086-part18.wav,content
3511,content/train/bisping-00001-part44.wav,content
3512,content/train/bisping-00001-part54.wav,content
3513,content/train/bisping-00027-part30.wav,content
3514,content/train/bisping-00055-part129.wav,content
3515,content/train/bisping-00014-part29.wav,content
3516,content/train/bisping-00066-part50.wav,content
3517,content/train/bisping-00074-part25.wav,content
3518,content/train/bisping-00058-part18.wav,content
3519,content/train/bisping-00052-part48.wav,content
3520,content/train/bisping-00047-part53.wav,content
3521,content/train/bisping-00089-part2.wav,content
3522,content/train/bisping-00007-part6.wav,content
3523,content/train/bisping-00068-part94.wav,content
3524,content/train/bisping-00047-part13.wav,content
3525,content/train/bisping-00082-part41.wav,content
3526,content/train/bisping-00059-part54.wav,content
3527,content/train/bisping-00055-part70.wav,content
3528,content/train/bisping-00066-part39.wav,content
3529,content/train/bisping-00078-part12.wav,content
3530,content/train/bisping-00079-part8.wav,content
3531,content/train/bisping-00047-part17.wav,content
3532,content/train/bisping-00059-part26.wav,content
3533,content/train/bisping-00078-part60.wav,content
3534,content/train/bisping-00011-part68.wav,content
3535,content/train/bisping-00017-part7.wav,content
3536,content/train/bisping-00062-part36.wav,content
3537,content/train/bisping-00012-part52.wav,content
3538,content/train/bisping-00036-part53.wav,content
3539,content/train/bisping-00071-part22.wav,content
3540,content/train/bisping-00011-part134.wav,content
3541,content/train/bisping-00080-part28.wav,content
3542,content/train/bisping-00045-part17.wav,content
3543,content/train/bisping-00043-part51.wav,content
3544,content/train/bisping-00065-part64.wav,content
3545,content/train/bisping-00061-part90.wav,content
3546,content/train/bisping-00019-part105.wav,content
3547,content/train/bisping-00068-part11.wav,content
3548,content/train/bisping-00038-part65.wav,content
3549,content/train/bisping-00049-part47.wav,content
3550,content/train/bisping-00062-part63.wav,content
3551,content/train/bisping-00086-part150.wav,content
3552,content/train/bisping-00044-part35.wav,content
3553,content/train/bisping-00087-part40.wav,content
3554,content/train/bisping-00018-part58.wav,content
3555,content/train/bisping-00034-part35.wav,content
3556,content/train/bisping-00075-part75.wav,content
3557,content/train/bisping-00034-part12.wav,content
3558,content/train/bisping-00011-part123.wav,content
3559,content/train/bisping-00002-part33.wav,content
3560,content/train/bisping-00006-part33.wav,content
3561,content/train/bisping-00011-part72.wav,content
3562,content/train/bisping-00050-part34.wav,content
3563,content/train/bisping-00065-part6.wav,content
3564,content/train/bisping-00016-part24.wav,content
3565,content/train/bisping-00011-part31.wav,content
3566,content/train/bisping-00019-part1.wav,content
3567,content/train/bisping-00066-part77.wav,content
3568,content/train/bisping-00052-part29.wav,content
3569,content/train/bisping-00017-part56.wav,content
3570,content/train/bisping-00003-part107.wav,content
3571,content/train/bisping-00068-part70.wav,content
3572,content/train/bisping-00007-part37.wav,content
3573,content/train/bisping-00027-part25.wav,content
3574,content/train/bisping-00067-part21.wav,content
3575,content/train/bisping-00067-part25.wav,content
3576,content/train/bisping-00064-part88.wav,content
3577,content/train/bisping-00078-part50.wav,content
3578,content/train/bisping-00035-part38.wav,content
3579,content/train/bisping-00073-part20.wav,content
3580,content/train/bisping-00036-part39.wav,content
3581,content/train/bisping-00083-part6.wav,content
3582,content/train/bisping-00086-part96.wav,content
3583,content/train/bisping-00086-part57.wav,content
3584,content/train/bisping-00011-part52.wav,content
3585,content/train/bisping-00034-part42.wav,content
3586,content/train/bisping-00044-part58.wav,content
3587,content/train/bisping-00027-part16.wav,content
3588,content/train/bisping-00041-part24.wav,content
3589,content/train/bisping-00035-part8.wav,content
3590,content/train/bisping-00079-part5.wav,content
3591,content/train/bisping-00050-part40.wav,content
3592,content/train/bisping-00028-part6.wav,content
3593,content/train/bisping-00048-part45.wav,content
3594,content/train/bisping-00009-part21.wav,content
3595,content/train/bisping-00057-part33.wav,content
3596,content/train/bisping-00015-part22.wav,content
3597,content/train/bisping-00080-part46.wav,content
3598,content/train/bisping-00047-part33.wav,content
3599,content/train/bisping-00021-part50.wav,content
3600,content/train/bisping-00003-part57.wav,content
3601,content/train/bisping-00079-part7.wav,content
3602,content/train/bisping-00067-part109.wav,content
3603,content/train/bisping-00057-part41.wav,content
3604,content/train/bisping-00078-part25.wav,content
3605,content/train/bisping-00042-part26.wav,content
3606,content/train/bisping-00034-part7.wav,content
3607,content/train/bisping-00067-part100.wav,content
3608,content/train/bisping-00037-part1.wav,content
3609,content/train/bisping-00080-part32.wav,content
3610,content/train/bisping-00061-part39.wav,content
3611,content/train/bisping-00036-part48.wav,content
3612,content/train/bisping-00040-part42.wav,content
3613,content/train/bisping-00043-part57.wav,content
3614,content/train/bisping-00009-part4.wav,content
3615,content/train/bisping-00090-part27.wav,content
3616,content/train/bisping-00079-part35.wav,content
3617,content/train/bisping-00018-part32.wav,content
3618,content/train/bisping-00076-part31.wav,content
3619,content/train/bisping-00006-part25.wav,content
3620,content/train/bisping-00014-part40.wav,content
3621,content/train/bisping-00044-part37.wav,content
3622,content/train/bisping-00020-part99.wav,content
3623,content/train/bisping-00068-part25.wav,content
3624,content/train/bisping-00056-part24.wav,content
3625,content/train/bisping-00068-part59.wav,content
3626,content/train/bisping-00025-part4.wav,content
3627,content/train/bisping-00061-part29.wav,content
3628,content/train/bisping-00002-part22.wav,content
3629,content/train/bisping-00040-part28.wav,content
3630,content/train/bisping-00074-part16.wav,content
3631,content/train/bisping-00082-part18.wav,content
3632,content/train/bisping-00018-part17.wav,content
3633,content/train/bisping-00017-part101.wav,content
3634,content/train/bisping-00038-part64.wav,content
3635,content/train/bisping-00030-part1.wav,content
3636,content/train/bisping-00025-part6.wav,content
3637,content/train/bisping-00063-part17.wav,content
3638,content/train/bisping-00086-part56.wav,content
3639,content/train/bisping-00015-part29.wav,content
3640,content/train/bisping-00022-part39.wav,content
3641,content/train/bisping-00046-part41.wav,content
3642,content/train/bisping-00057-part71.wav,content
3643,content/train/bisping-00039-part36.wav,content
3644,content/train/bisping-00063-part65.wav,content
3645,content/train/bisping-00046-part49.wav,content
3646,content/train/bisping-00049-part11.wav,content
3647,content/train/bisping-00031-part2.wav,content
3648,content/train/bisping-00064-part21.wav,content
3649,content/train/bisping-00052-part17.wav,content
3650,content/train/bisping-00045-part62.wav,content
3651,content/train/bisping-00011-part139.wav,content
3652,content/train/bisping-00074-part14.wav,content
3653,content/train/bisping-00046-part40.wav,content
3654,content/train/bisping-00070-part57.wav,content
3655,content/train/bisping-00043-part42.wav,content
3656,content/train/bisping-00057-part88.wav,content
3657,content/train/bisping-00012-part9.wav,content
3658,content/train/bisping-00011-part45.wav,content
3659,content/train/bisping-00063-part77.wav,content
3660,content/train/bisping-00077-part23.wav,content
3661,content/train/bisping-00003-part3.wav,content
3662,content/train/bisping-00007-part57.wav,content
3663,content/train/bisping-00009-part55.wav,content
3664,content/train/bisping-00033-part20.wav,content
3665,content/train/bisping-00056-part1.wav,content
3666,content/train/bisping-00057-part16.wav,content
3667,content/train/bisping-00074-part21.wav,content
3668,content/train/bisping-00021-part65.wav,content
3669,content/train/bisping-00021-part2.wav,content
3670,content/train/bisping-00073-part13.wav,content
3671,content/train/bisping-00006-part30.wav,content
3672,content/train/bisping-00017-part109.wav,content
3673,content/train/bisping-00011-part84.wav,content
3674,content/train/bisping-00064-part5.wav,content
3675,content/train/bisping-00090-part35.wav,content
3676,content/train/bisping-00041-part48.wav,content
3677,content/train/bisping-00075-part30.wav,content
3678,content/train/bisping-00008-part26.wav,content
3679,content/train/bisping-00039-part14.wav,content
3680,content/train/bisping-00048-part13.wav,content
3681,content/train/bisping-00022-part34.wav,content
3682,content/train/bisping-00071-part24.wav,content
3683,content/train/bisping-00024-part5.wav,content
3684,content/train/bisping-00085-part6.wav,content
3685,content/train/bisping-00008-part75.wav,content
3686,content/train/bisping-00034-part8.wav,content
3687,content/train/bisping-00077-part41.wav,content
3688,content/train/bisping-00078-part6.wav,content
3689,content/train/bisping-00090-part43.wav,content
3690,content/train/bisping-00018-part3.wav,content
3691,content/train/bisping-00050-part37.wav,content
3692,content/train/bisping-00049-part53.wav,content
3693,content/train/bisping-00038-part88.wav,content
3694,content/train/bisping-00057-part57.wav,content
3695,content/train/bisping-00055-part119.wav,content
3696,content/train/bisping-00087-part15.wav,content
3697,content/train/bisping-00044-part68.wav,content
3698,content/train/bisping-00055-part59.wav,content
3699,content/train/bisping-00065-part13.wav,content
3700,content/train/bisping-00066-part17.wav,content
3701,content/train/bisping-00042-part17.wav,content
3702,content/train/bisping-00001-part33.wav,content
3703,content/train/bisping-00020-part77.wav,content
3704,content/train/bisping-00082-part29.wav,content
3705,content/train/bisping-00038-part44.wav,content
3706,content/train/bisping-00068-part40.wav,content
3707,content/train/bisping-00086-part19.wav,content
3708,content/train/bisping-00042-part33.wav,content
3709,content/train/bisping-00079-part2.wav,content
3710,content/train/bisping-00020-part117.wav,content
3711,content/train/bisping-00081-part52.wav,content
3712,content/train/bisping-00018-part20.wav,content
3713,content/train/bisping-00003-part58.wav,content
3714,content/train/bisping-00052-part35.wav,content
3715,content/train/bisping-00009-part67.wav,content
3716,content/train/bisping-00060-part9.wav,content
3717,content/train/bisping-00068-part103.wav,content
3718,content/train/bisping-00041-part52.wav,content
3719,content/train/bisping-00035-part47.wav,content
3720,content/train/bisping-00079-part4.wav,content
3721,content/train/bisping-00065-part66.wav,content
3722,content/train/bisping-00062-part76.wav,content
3723,content/train/bisping-00006-part8.wav,content
3724,content/train/bisping-00078-part16.wav,content
3725,content/train/bisping-00047-part4.wav,content
3726,content/train/bisping-00080-part5.wav,content
3727,content/train/bisping-00085-part7.wav,content
3728,content/train/bisping-00008-part72.wav,content
3729,content/train/bisping-00033-part42.wav,content
3730,content/train/bisping-00023-part17.wav,content
3731,content/train/bisping-00019-part28.wav,content
3732,content/train/bisping-00079-part40.wav,content
3733,content/train/bisping-00018-part77.wav,content
3734,content/train/bisping-00048-part15.wav,content
3735,content/train/bisping-00045-part19.wav,content
3736,content/train/bisping-00082-part20.wav,content
3737,content/train/bisping-00078-part49.wav,content
3738,content/train/bisping-00073-part11.wav,content
3739,content/train/bisping-00057-part9.wav,content
3740,content/train/bisping-00059-part64.wav,content
3741,content/train/bisping-00047-part58.wav,content
3742,content/train/bisping-00008-part41.wav,content
3743,content/train/bisping-00065-part67.wav,content
3744,content/train/bisping-00068-part48.wav,content
3745,content/train/bisping-00046-part34.wav,content
3746,content/train/bisping-00038-part25.wav,content
3747,content/train/bisping-00003-part45.wav,content
3748,content/train/bisping-00043-part39.wav,content
3749,content/train/bisping-00072-part1.wav,content
3750,content/train/bisping-00003-part52.wav,content
3751,content/train/bisping-00067-part145.wav,content
3752,content/train/bisping-00076-part20.wav,content
3753,content/train/bisping-00011-part87.wav,content
3754,content/train/bisping-00057-part45.wav,content
3755,content/train/bisping-00086-part123.wav,content
3756,content/train/bisping-00076-part11.wav,content
3757,content/train/bisping-00067-part90.wav,content
3758,content/train/bisping-00040-part44.wav,content
3759,content/train/bisping-00055-part14.wav,content
3760,content/train/bisping-00030-part25.wav,content
3761,content/train/bisping-00049-part64.wav,content
3762,content/train/bisping-00013-part4.wav,content
3763,content/train/bisping-00023-part19.wav,content
3764,content/train/bisping-00083-part56.wav,content
3765,content/train/bisping-00052-part7.wav,content
3766,content/train/bisping-00013-part3.wav,content
3767,content/train/bisping-00055-part58.wav,content
3768,content/train/bisping-00052-part20.wav,content
3769,content/train/bisping-00070-part3.wav,content
3770,content/train/bisping-00011-part75.wav,content
3771,content/train/bisping-00044-part12.wav,content
3772,content/train/bisping-00045-part6.wav,content
3773,content/train/bisping-00068-part102.wav,content
3774,content/train/bisping-00087-part14.wav,content
3775,content/train/bisping-00082-part34.wav,content
3776,content/train/bisping-00046-part6.wav,content
3777,content/train/bisping-00034-part57.wav,content
3778,content/train/bisping-00024-part27.wav,content
3779,content/train/bisping-00031-part6.wav,content
3780,content/train/bisping-00020-part55.wav,content
3781,content/train/bisping-00088-part11.wav,content
3782,content/train/bisping-00050-part22.wav,content
3783,content/train/bisping-00075-part34.wav,content
3784,content/train/bisping-00036-part18.wav,content
3785,content/train/bisping-00086-part39.wav,content
3786,content/train/bisping-00038-part6.wav,content
3787,content/train/bisping-00072-part49.wav,content
3788,content/train/bisping-00037-part74.wav,content
3789,content/train/bisping-00076-part43.wav,content
3790,content/train/bisping-00065-part4.wav,content
3791,content/train/bisping-00064-part76.wav,content
3792,content/train/bisping-00045-part21.wav,content
3793,content/train/bisping-00003-part16.wav,content
3794,content/train/bisping-00065-part60.wav,content
3795,content/train/bisping-00046-part3.wav,content
3796,content/train/bisping-00041-part18.wav,content
3797,content/train/bisping-00009-part32.wav,content
3798,content/train/bisping-00070-part31.wav,content
3799,content/train/bisping-00014-part39.wav,content
3800,content/train/bisping-00055-part152.wav,content
3801,content/train/bisping-00030-part31.wav,content
3802,content/train/bisping-00040-part43.wav,content
3803,content/train/bisping-00067-part47.wav,content
3804,content/train/bisping-00011-part17.wav,content
3805,content/train/bisping-00012-part63.wav,content
3806,content/train/bisping-00060-part16.wav,content
3807,content/train/bisping-00008-part3.wav,content
3808,content/train/bisping-00041-part40.wav,content
3809,content/train/bisping-00011-part89.wav,content
3810,content/train/bisping-00024-part6.wav,content
3811,content/train/bisping-00009-part36.wav,content
3812,content/train/bisping-00056-part17.wav,content
3813,content/train/bisping-00067-part57.wav,content
3814,content/train/bisping-00072-part66.wav,content
3815,content/train/bisping-00049-part43.wav,content
3816,content/train/bisping-00057-part24.wav,content
3817,content/train/bisping-00057-part60.wav,content
3818,content/train/bisping-00022-part20.wav,content
3819,content/train/bisping-00059-part70.wav,content
3820,content/train/bisping-00046-part48.wav,content
3821,content/train/bisping-00090-part9.wav,content
3822,content/train/bisping-00079-part3.wav,content
3823,content/train/bisping-00072-part58.wav,content
3824,content/train/bisping-00085-part14.wav,content
3825,content/train/bisping-00082-part3.wav,content
3826,content/train/bisping-00040-part70.wav,content
3827,content/train/bisping-00063-part76.wav,content
3828,content/train/bisping-00008-part8.wav,content
3829,content/train/bisping-00011-part21.wav,content
3830,content/train/bisping-00048-part42.wav,content
3831,content/train/bisping-00078-part44.wav,content
3832,content/train/bisping-00068-part29.wav,content
3833,content/train/bisping-00062-part47.wav,content
3834,content/train/bisping-00012-part3.wav,content
3835,content/train/bisping-00040-part78.wav,content
3836,content/train/bisping-00005-part17.wav,content
3837,content/train/bisping-00078-part29.wav,content
3838,content/train/bisping-00065-part81.wav,content
3839,content/train/bisping-00087-part12.wav,content
3840,content/train/bisping-00047-part59.wav,content
3841,content/train/bisping-00073-part44.wav,content
3842,content/train/bisping-00003-part76.wav,content
3843,content/train/bisping-00063-part58.wav,content
3844,content/train/bisping-00011-part108.wav,content
3845,content/train/bisping-00053-part1.wav,content
3846,content/train/bisping-00062-part56.wav,content
3847,content/train/bisping-00066-part75.wav,content
3848,content/train/bisping-00046-part11.wav,content
3849,content/train/bisping-00011-part126.wav,content
3850,content/train/bisping-00052-part9.wav,content
3851,content/train/bisping-00021-part90.wav,content
3852,content/train/bisping-00059-part34.wav,content
3853,content/train/bisping-00049-part49.wav,content
3854,content/train/bisping-00074-part37.wav,content
3855,content/train/bisping-00054-part51.wav,content
3856,content/train/bisping-00080-part13.wav,content
3857,content/train/bisping-00071-part42.wav,content
3858,content/train/bisping-00068-part58.wav,content
3859,content/train/bisping-00049-part90.wav,content
3860,content/train/bisping-00027-part12.wav,content
3861,content/train/bisping-00007-part9.wav,content
3862,content/train/bisping-00050-part26.wav,content
3863,content/train/bisping-00072-part28.wav,content
3864,content/train/bisping-00070-part11.wav,content
3865,content/train/bisping-00008-part11.wav,content
3866,content/train/bisping-00037-part64.wav,content
3867,content/train/bisping-00038-part92.wav,content
3868,content/train/bisping-00002-part20.wav,content
3869,content/train/bisping-00021-part29.wav,content
3870,content/train/bisping-00045-part15.wav,content
3871,content/train/bisping-00036-part84.wav,content
3872,content/train/bisping-00036-part70.wav,content
3873,content/train/bisping-00031-part5.wav,content
3874,content/train/bisping-00020-part42.wav,content
3875,content/train/bisping-00030-part11.wav,content
3876,content/train/bisping-00039-part31.wav,content
3877,content/train/bisping-00061-part46.wav,content
3878,content/train/bisping-00044-part30.wav,content
3879,content/train/bisping-00059-part53.wav,content
3880,content/train/bisping-00012-part72.wav,content
3881,content/train/bisping-00063-part38.wav,content
3882,content/train/bisping-00061-part60.wav,content
3883,content/train/bisping-00022-part35.wav,content
3884,content/train/bisping-00036-part86.wav,content
3885,content/train/bisping-00081-part44.wav,content
3886,content/train/bisping-00007-part89.wav,content
3887,content/train/bisping-00067-part45.wav,content
3888,content/train/bisping-00044-part72.wav,content
3889,content/train/bisping-00056-part6.wav,content
3890,content/train/bisping-00087-part26.wav,content
3891,content/train/bisping-00024-part16.wav,content
3892,content/train/bisping-00040-part13.wav,content
3893,content/train/bisping-00074-part44.wav,content
3894,content/train/bisping-00031-part16.wav,content
3895,content/train/bisping-00038-part4.wav,content
3896,content/train/bisping-00034-part58.wav,content
3897,content/train/bisping-00081-part15.wav,content
3898,content/train/bisping-00020-part34.wav,content
3899,content/train/bisping-00062-part57.wav,content
3900,content/train/bisping-00044-part53.wav,content
3901,content/train/bisping-00059-part20.wav,content
3902,content/train/bisping-00022-part30.wav,content
3903,content/train/bisping-00048-part17.wav,content
3904,content/train/bisping-00035-part31.wav,content
3905,content/train/bisping-00017-part13.wav,content
3906,content/train/bisping-00006-part32.wav,content
3907,content/train/bisping-00070-part9.wav,content
3908,content/train/bisping-00069-part12.wav,content
3909,content/train/bisping-00064-part80.wav,content
3910,content/train/bisping-00053-part2.wav,content
3911,content/train/bisping-00071-part43.wav,content
3912,content/train/bisping-00050-part42.wav,content
3913,content/train/bisping-00053-part9.wav,content
3914,content/train/bisping-00012-part16.wav,content
3915,content/train/bisping-00001-part7.wav,content
3916,content/train/bisping-00071-part17.wav,content
3917,content/train/bisping-00082-part21.wav,content
3918,content/train/bisping-00060-part11.wav,content
3919,content/train/bisping-00068-part75.wav,content
3920,content/train/bisping-00075-part36.wav,content
3921,content/train/bisping-00034-part56.wav,content
3922,content/train/bisping-00059-part77.wav,content
3923,content/train/bisping-00032-part19.wav,content
3924,content/train/bisping-00017-part54.wav,content
3925,content/train/bisping-00038-part53.wav,content
3926,content/train/bisping-00078-part57.wav,content
3927,content/train/bisping-00031-part23.wav,content
3928,content/train/bisping-00061-part89.wav,content
3929,content/train/bisping-00070-part33.wav,content
3930,content/train/bisping-00082-part47.wav,content
3931,content/train/bisping-00040-part75.wav,content
3932,content/train/bisping-00063-part19.wav,content
3933,content/train/bisping-00043-part43.wav,content
3934,content/train/bisping-00039-part11.wav,content
3935,content/train/bisping-00037-part4.wav,content
3936,content/train/bisping-00070-part53.wav,content
3937,content/train/bisping-00072-part37.wav,content
3938,content/train/bisping-00079-part36.wav,content
3939,content/train/bisping-00066-part82.wav,content
3940,content/train/bisping-00034-part43.wav,content
3941,content/train/bisping-00082-part38.wav,content
3942,content/train/bisping-00061-part27.wav,content
3943,content/train/bisping-00044-part8.wav,content
3944,content/train/bisping-00011-part130.wav,content
3945,content/train/bisping-00059-part42.wav,content
3946,content/train/bisping-00042-part16.wav,content
3947,content/train/bisping-00087-part30.wav,content
3948,content/train/bisping-00062-part46.wav,content
3949,content/train/bisping-00004-part53.wav,content
3950,content/train/bisping-00059-part50.wav,content
3951,content/train/bisping-00066-part1.wav,content
3952,content/train/bisping-00086-part144.wav,content
3953,content/train/bisping-00059-part58.wav,content
3954,content/train/bisping-00017-part66.wav,content
3955,content/train/bisping-00036-part35.wav,content
3956,content/train/bisping-00086-part89.wav,content
3957,content/train/bisping-00032-part17.wav,content
3958,content/train/bisping-00071-part44.wav,content
3959,content/train/bisping-00051-part17.wav,content
3960,content/train/bisping-00011-part122.wav,content
3961,content/train/bisping-00034-part66.wav,content
3962,content/train/bisping-00008-part54.wav,content
3963,content/train/bisping-00061-part13.wav,content
3964,content/train/bisping-00005-part28.wav,content
3965,content/train/bisping-00081-part34.wav,content
3966,content/train/bisping-00009-part53.wav,content
3967,content/train/bisping-00035-part51.wav,content
3968,content/train/bisping-00033-part10.wav,content
3969,content/train/bisping-00018-part73.wav,content
3970,content/train/bisping-00021-part28.wav,content
3971,content/train/bisping-00037-part46.wav,content
3972,content/train/bisping-00020-part72.wav,content
3973,content/train/bisping-00065-part90.wav,content
3974,content/train/bisping-00086-part80.wav,content
3975,content/train/bisping-00068-part22.wav,content
3976,content/train/bisping-00066-part70.wav,content
3977,content/train/bisping-00036-part91.wav,content
3978,content/train/bisping-00079-part14.wav,content
3979,content/train/bisping-00068-part104.wav,content
3980,content/train/bisping-00086-part101.wav,content
3981,content/train/bisping-00043-part5.wav,content
3982,content/train/bisping-00054-part42.wav,content
3983,content/train/bisping-00044-part81.wav,content
3984,content/train/bisping-00037-part77.wav,content
3985,content/train/bisping-00008-part40.wav,content
3986,content/train/bisping-00016-part10.wav,content
3987,content/train/bisping-00079-part10.wav,content
3988,content/train/bisping-00045-part26.wav,content
3989,content/train/bisping-00046-part27.wav,content
3990,content/train/bisping-00066-part29.wav,content
3991,content/train/bisping-00022-part23.wav,content
3992,content/train/bisping-00087-part1.wav,content
3993,content/train/bisping-00073-part3.wav,content
3994,content/train/bisping-00061-part68.wav,content
3995,content/train/bisping-00003-part20.wav,content
3996,content/train/bisping-00014-part46.wav,content
3997,content/train/bisping-00048-part6.wav,content
3998,content/train/bisping-00063-part59.wav,content
3999,content/train/bisping-00038-part89.wav,content
4000,content/train/bisping-00079-part31.wav,content
4001,content/train/bisping-00046-part1.wav,content
4002,content/train/bisping-00076-part48.wav,content
4003,content/train/bisping-00021-part105.wav,content
4004,content/train/bisping-00061-part80.wav,content
4005,content/train/bisping-00054-part34.wav,content
4006,content/train/bisping-00013-part18.wav,content
4007,content/train/bisping-00009-part50.wav,content
4008,content/train/bisping-00090-part15.wav,content
4009,content/train/bisping-00002-part13.wav,content
4010,content/train/bisping-00001-part14.wav,content
4011,content/train/bisping-00058-part1.wav,content
4012,content/train/bisping-00055-part161.wav,content
4013,content/train/bisping-00067-part7.wav,content
4014,content/train/bisping-00076-part47.wav,content
4015,content/train/bisping-00058-part29.wav,content
4016,content/train/bisping-00048-part20.wav,content
4017,content/train/bisping-00047-part51.wav,content
4018,content/train/bisping-00061-part41.wav,content
4019,content/train/bisping-00039-part6.wav,content
4020,content/train/bisping-00071-part21.wav,content
4021,content/train/bisping-00065-part63.wav,content
4022,content/train/bisping-00062-part23.wav,content
4023,content/train/bisping-00038-part34.wav,content
4024,content/train/bisping-00072-part35.wav,content
4025,content/train/bisping-00072-part73.wav,content
4026,content/train/bisping-00017-part130.wav,content
4027,content/train/bisping-00002-part46.wav,content
4028,content/train/bisping-00017-part55.wav,content
4029,content/train/bisping-00066-part16.wav,content
4030,content/train/bisping-00053-part32.wav,content
4031,content/train/bisping-00069-part27.wav,content
4032,content/train/bisping-00003-part74.wav,content
4033,content/train/bisping-00042-part28.wav,content
